name,total_fat,saturated_fat,cholesterol,sodium,choline,folate,folic_acid,niacin,pantothenic_acid,riboflavin,thiamin,vitamin_a,vitamin_a_rae,carotene_alpha,carotene_beta,cryptoxanthin_beta,lutein_zeaxanthin,lucopene,vitamin_b12,vitamin_b6,vitamin_c,vitamin_d,vitamin_e,tocopherol_alpha,vitamin_k,calcium,copper,irom,magnesium,manganese,phosphorous,potassium,selenium,zink,protein,alanine,arginine,aspartic_acid,cystine,glutamic_acid,glycine,histidine,hydroxyproline,isoleucine,leucine,lysine,methionine,phenylalanine,proline,serine,threonine,tryptophan,tyrosine,valine,carbohydrate,fiber,sugars,fructose,galactose,glucose,lactose,maltose,sucrose,fat,saturated_fatty_acids,monounsaturated_fatty_acids,polyunsaturated_fatty_acids,fatty_acids_total_trans,alcohol,ash,caffeine,theobromine,water
"Beef, grilled, cooked, all grades, trimmed to 1/8"" fat, separable lean and fat, lip-on, boneless, top loin steak, loin",18000.0,6900.0,81.0,52.0,61.8,0.006,0.0,6.644,0.338,0.2,0.058,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00188,0.65,0.0,0.000125,0.23,0.23,0.0016,14.0,0.067,2.48,20.0,0.003,216.0,265.0,0.0248,4.16,26180.0,1623.0,1783.0,2551.0,267.0,4281.0,1288.0,981.0,179.0,1220.0,2257.0,2508.0,708.0,1050.0,1175.0,1078.0,1234.0,293.0,976.0,1309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17690.0,6925.0,7883.0,813.0,81.0,0.0,1060.0,0.0,0.0,55990.0
"Beef, grilled, cooked, select, trimmed to 0"" fat, separable lean only, Denver Cut, boneless, under blade center steak, chuck",11000.0,4700.0,98.0,74.0,92.1,0.006,0.0,3.71,0.97,0.25,0.09,0.000175,0.002,0.0,0.0,0.0,0.0,0,0.00428,0.461,0.0,0.0001,0.07,0.07,0.0016,16.0,0.104,3.37,23.0,0.017,202.0,306.0,0.028,10.4,26530.0,1533.0,1784.0,2442.0,282.0,4320.0,1181.0,875.0,134.0,1161.0,2196.0,2387.0,774.0,1034.0,1092.0,1042.0,1201.0,304.0,941.0,1227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11460.0,4730.0,4730.0,710.0,98.0,0.0,1020.0,0.0,0.0,61060.0
"Lamb, roasted, cooked, trimmed to 0"" fat, separable lean and fat, bone-in, denuded, frenched, roast, rack, fresh, imported, Australian",9900.0,4700.0,97.0,71.0,0.0,0.0,0.0,7.616,0.642,0.372,0.137,0.000275,0.003,0.0,0.0,0.0,0.0,0,0.00135,0.522,0.0,0.0,0.25,0.25,0.0,7.0,0.092,1.92,22.0,0.004,166.0,227.0,0.0121,2.31,25950.0,1477.0,1547.0,2130.0,265.0,3464.0,1370.0,679.0,0.0,1081.0,1852.0,1979.0,627.0,965.0,1099.0,922.0,1060.0,270.0,811.0,1162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9910.0,4743.0,3972.0,675.0,97.0,0.0,980.0,0.0,0.0,64150.00000000001
"Beef, grilled, cooked, all grades, trimmed to 0"" fat, separable lean and fat, Denver Cut, boneless, under blade center steak, chuck",14000.0,5700.0,93.0,73.0,90.0,0.006,0.0,3.591,0.909,0.243,0.089,0.000575,0.007,0.0,0.0,0.0,0.0,0,0.00368,0.413,0.0,0.000125,0.08,0.08,0.0016,13.0,0.108,3.26,23.0,0.016,202.0,310.0,0.0299,9.85,26180.0,1493.0,1723.0,2348.0,275.0,4140.0,1194.0,848.0,179.0,1113.0,2106.0,2289.0,743.0,996.0,1076.0,1005.0,1152.0,295.0,903.0,1183.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13540.0,5692.0,6809.0,790.0,93.0,0.0,990.0,0.0,0.0,59080.0
"Lamb, grilled, cooked, trimmed to 0"" fat, separable lean and fat, bone-in, denuded, frenched, rib chop, fresh, imported, Australian",17000.0,8500.0,101.0,82.0,0.0,0.0,0.0,8.475,0.657,0.402,0.149,0.000325,0.004,0.0,0.0,0.0,0.0,0,0.00155,0.555,0.0,0.0,0.35,0.35,0.0,10.0,0.136,2.37,26.0,0.009,209.0,281.0,0.0141,3.56,30900.0,1758.0,1843.0,2536.0,316.0,4125.0,1631.0,808.0,0.0,1287.0,2205.0,2356.0,747.0,1149.0,1309.0,1098.0,1262.0,321.0,965.0,1384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16960.0,8484.0,6787.0,969.0,101.0,0.0,1190.0,0.0,0.0,51740.0
"Lamb, roasted, cooked, trimmed to 0"" fat, separable lean only, bone-in, denuded, frenched, roast, rack, fresh, imported, Australian",7600.0,3500.0,97.0,72.0,0.0,0.0,0.0,7.81,0.65,0.38,0.14,0.0003,0.003,0.0,0.0,0.0,0.0,0,0.00142,0.535,0.0,0.0,0.27,0.27,0.0,7.0,0.094,1.94,22.0,0.004,168.0,230.0,0.0124,2.33,26520.0,1509.0,1581.0,2176.0,271.0,3540.0,1400.0,693.0,0.0,1104.0,1893.0,2022.0,641.0,986.0,1123.0,942.0,1083.0,275.0,828.0,1187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7630.0,3540.0,3093.0,542.0,97.0,0.0,1000.0,0.0,0.0,66020.0
"Lamb, braised, cooked, trimmed to 1/8"" fat, separable lean and fat, whole (arm and blade), shoulder, frozen, imported, New Zealand",24000.0,12000.0,123.0,52.0,0.0,0.001,0.0,6.26,0.52,0.33,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00347,0.07,0.0,0.0,0.0,0.0,0.0,27.0,0.106,2.16,18.0,0.026,200.0,151.0,0.0044,4.76,29430.0,1770.0,1748.0,2590.0,351.0,4271.0,1437.0,932.0,0.0,1420.0,2289.0,2599.0,755.0,1198.0,1234.0,1094.0,1260.0,344.0,989.0,1588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24030.0,11500.0,9370.0,1250.0,123.0,0.0,1630.0,0.0,0.0,43730.0
"Beef, grilled, cooked, all grades, trimmed to 0"" fat, separable lean and fat, shoulder top and center steaks, shoulder clod, chuck",7700.0,2800.0,76.0,60.0,99.0,0.011,0.0,5.273,0.839,0.294,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00495,0.576,0.0,0.0,0.18,0.18,0.0004,5.0,0.089,2.79,26.0,0.015,232.0,361.0,0.0415,7.09,26300.0,1599.0,1700.0,2395.0,339.0,3948.0,1601.0,839.0,276.0,1196.0,2092.0,2222.0,685.0,1039.0,1254.0,1036.0,1051.0,173.0,838.0,1305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7660.0,2765.0,3044.0,395.0,76.0,0.0,1040.0,0.0,0.0,64879.99999999999
"Lamb, braised, cooked, trimmed to 1/8"" fat, separable lean and fat, bone-in, heel on, hindshank, leg, fresh, imported, Australian",9500.0,4300.0,110.0,84.0,0.0,0.0,0.0,5.163,0.712,0.468,0.102,0.000175,0.002,0.0,0.0,0.0,0.0,0,0.00139,0.394,0.0,0.0,0.36,0.36,0.0,6.0,0.112,2.0,19.0,0.007,150.0,192.0,0.0148,4.09,29520.0,1680.0,1760.0,2423.0,302.0,3941.0,1558.0,772.0,0.0,1229.0,2107.0,2251.0,713.0,1098.0,1250.0,1049.0,1206.0,307.0,922.0,1322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9500.0,4293.0,3788.0,843.0,110.0,0.0,890.0,0.0,0.0,61850.0
"Lamb, roasted, cooked, trimmed to 1/8"" fat, separable lean and fat, whole (shank and sirloin), leg, frozen, imported, New Zealand",14000.0,6800.0,101.0,44.0,0.0,0.001,0.0,7.57,0.55,0.46,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00261,0.13,0.0,0.0,0.0,0.0,0.0,9.0,0.105,2.13,20.0,0.024,221.0,170.0,0.0040999999999999,3.67,25340.0,1524.0,1506.0,2231.0,302.0,3678.0,1238.0,803.0,0.0,1223.0,1971.0,2238.0,650.0,1032.0,1063.0,942.0,1085.0,296.0,852.0,1367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13950.0,6750.0,5400.0,680.0,101.0,0.0,1410.0,0.0,0.0,59010.0
"Beef, raw, Aust. marble score 4/5, separable lean and fat, boneless, small end rib steak/roast, rib, Wagyu, imported, Australian",28000.0,10000.0,76.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000425,0.005,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.68,0.0,0.0,0.0,0.0,0.0,0.0,17070.0,904.0,1052.0,1441.0,167.0,2548.0,697.0,516.0,79.0,685.0,1295.0,1408.0,456.0,610.0,644.0,615.0,709.0,179.0,555.0,724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27640.0,10329.0,13685.0,763.0,76.0,0.0,780.0,0.0,0.0,54630.0
"Lamb, grilled, cooked, trimmed to 0"" fat, separable lean only, bone-in, denuded, frenched, rib chop, fresh, imported, Australian",12000.0,5600.0,103.0,85.0,0.0,0.0,0.0,9.14,0.68,0.43,0.16,0.000375,0.005,0.0,0.0,0.0,0.0,0,0.00178,0.593,0.0,0.0,0.4,0.4,0.0,10.0,0.147,2.46,28.0,0.009,220.0,294.0,0.0154,3.79,33170.0,1887.0,1978.0,2722.0,339.0,4427.0,1751.0,867.0,0.0,1381.0,2367.0,2529.0,801.0,1233.0,1405.0,1179.0,1355.0,344.0,1036.0,1485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11500.0,5627.0,4695.0,635.0,103.0,0.0,1260.0,0.0,0.0,55360.0
"Beef, grilled, cooked, all grades, trimmed to 0"" fat, separable lean only, Denver Cut, boneless, under blade center steak, chuck",13000.0,5300.0,93.0,73.0,91.3,0.006,0.0,3.617,0.92,0.247,0.09,0.000125,0.002,0.0,0.0,0.0,0.0,0,0.00373,0.418,0.0,0.000125,0.08,0.08,0.0016,14.0,0.11,3.31,23.0,0.017,205.0,314.0,0.0302,10.05,26500.0,1532.0,1782.0,2440.0,282.0,4316.0,1180.0,874.0,134.0,1160.0,2194.0,2385.0,773.0,1033.0,1091.0,1041.0,1200.0,304.0,940.0,1226.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12640.0,5280.0,6384.0,761.0,93.0,0.0,1000.0,0.0,0.0,59720.0
"Lamb, roasted, cooked, trimmed to 1/8"" fat, separable lean and fat, whole (shank and sirloin), leg, fresh, imported, Australian",15000.0,7100.0,88.0,70.0,0.0,0.0,0.0,5.383,0.919,0.386,0.126,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030299999999999,0.425,0.0,0.0,0.0,0.0,0.0,11.0,0.147,2.03,23.0,0.014,202.0,309.0,0.0057,4.43,25160.0,1513.0,1493.0,2214.0,302.0,3651.0,1228.0,797.0,0.0,1216.0,1956.0,2222.0,644.0,1022.0,1055.0,934.0,1075.0,294.0,845.0,1356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15130.0,7091.0,6087.0,615.0,88.0,0.0,1010.0,0.0,0.0,59650.0
"Lamb, roasted, cooked, trimmed to 1/8"" fat, separable lean and fat, bone-in, frenched, roast, rack, fresh, imported, Australian",21000.0,10000.0,97.0,65.0,0.0,0.0,0.0,6.196,0.532,0.387,0.108,0.0003,0.004,0.0,0.0,0.0,0.0,0,0.00127,0.511,0.0,0.0,0.43,0.43,0.0,7.0,0.105,2.47,21.0,0.004,166.0,228.0,0.0148,2.81,25960.0,1477.0,1548.0,2130.0,265.0,3465.0,1370.0,679.0,0.0,1081.0,1853.0,1980.0,627.0,965.0,1099.0,923.0,1060.0,270.0,811.0,1162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20770.0,10111.0,8435.0,1372.0,97.0,0.0,970.0,0.0,0.0,53330.0
"Beef, grilled, cooked, choice, trimmed to 0"" fat, separable lean and fat, Denver Cut, boneless, under blade center steak, chuck",14000.0,6000.0,89.0,73.0,89.2,0.006,0.0,3.575,0.86,0.24,0.089,0.00055,0.007,0.0,0.0,0.0,0.0,0,0.00346,0.395,0.0,0.000125,0.09,0.09,0.0016,12.0,0.11,3.27,23.0,0.017,204.0,313.0,0.0319,9.66,26100.0,1488.0,1718.0,2340.0,274.0,4127.0,1190.0,845.0,178.0,1110.0,2099.0,2282.0,741.0,993.0,1072.0,1002.0,1148.0,294.0,900.0,1179.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14410.0,5963.0,7020.0,806.0,89.0,0.0,980.0,0.0,0.0,58120.0
"Beef, grilled, cooked, select, trimmed to 0"" fat, separable lean and fat, Denver Cut, boneless, under blade center steak, chuck",12000.0,5300.0,98.0,73.0,90.7,0.006,0.0,3.681,0.957,0.246,0.089,0.000575,0.007,0.0,0.0,0.0,0.0,0,0.00422,0.456,0.0,0.0001,0.07,0.07,0.0016,16.0,0.103,3.31,23.0,0.016,198.0,301.0,0.0277,10.19,26300.0,1500.0,1731.0,2358.0,276.0,4159.0,1200.0,852.0,180.0,1118.0,2115.0,2299.0,747.0,1001.0,1081.0,1010.0,1157.0,296.0,907.0,1188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12250.0,5285.0,6491.0,766.0,98.0,0.0,1010.0,0.0,0.0,60520.0
"Lamb, braised, cooked, trimmed to 1/8"" fat, separable lean only, bone-in, heel on, hindshank, leg, fresh, imported, Australian",5600.0,2200.0,111.0,86.0,0.0,0.0,0.0,5.26,0.73,0.49,0.104,0.000175,0.002,0.0,0.0,0.0,0.0,0,0.00151,0.402,0.0,0.0,0.4,0.4,0.0,5.0,0.116,2.02,19.0,0.007,151.0,192.0,0.0156,4.28,30730.0,1749.0,1833.0,2522.0,314.0,4103.0,1622.0,804.0,0.0,1280.0,2194.0,2344.0,742.0,1143.0,1302.0,1092.0,1255.0,319.0,960.0,1376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5630.0,2241.0,2293.0,635.0,111.0,0.0,900.0,0.0,0.0,64870.00000000001
"Beef, raw, Aust. marble score 9, separable lean and fat, boneless, small end rib steak/roast, rib, Wagyu, imported, Australian",38000.0,14000.0,82.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045,0.006,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.82,0.0,0.0,0.0,0.0,0.0,0.0,14540.0,765.0,890.0,1218.0,141.0,2154.0,589.0,436.0,67.0,579.0,1095.0,1190.0,386.0,516.0,544.0,520.0,599.0,152.0,469.0,612.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38300.0,13942.0,19576.0,1153.0,82.0,0.0,610.0,0.0,0.0,46270.0
"Beef, raw, Aust. marble score 4/5, separable lean and fat, boneless, tenderloin steak/roast, loin, Wagyu, imported, Australian",14000.0,6100.0,60.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.500000000000001e-05,0.001,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,19710.0,1126.0,1310.0,1794.0,207.0,3173.0,868.0,643.0,98.0,853.0,1613.0,1753.0,568.0,760.0,802.0,765.0,882.0,223.0,691.0,901.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14090.0,6105.0,6167.0,531.0,60.0,0.0,1020.0,0.0,0.0,65200.0
"Beef, grilled, cooked, choice, trimmed to 0"" fat, separable lean and fat, shoulder top and center steaks, shoulder clod, chuck",8100.0,3000.0,74.0,59.0,94.0,0.011,0.0,5.165,0.784,0.268,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00456,0.567,0.0,0.0,0.18,0.18,0.0004,5.0,0.097,2.57,24.0,0.013,223.0,342.0,0.0401,6.85,26070.0,1585.0,1686.0,2374.0,336.0,3913.0,1587.0,832.0,274.0,1186.0,2074.0,2203.0,679.0,1030.0,1243.0,1027.0,1041.0,171.0,831.0,1293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8109.999999999999,3031.0,3380.0,405.0,74.0,0.0,1030.0,0.0,0.0,65019.99999999999
"Beef, grilled, cooked, select, trimmed to 0"" fat, separable lean and fat, shoulder top and center steaks, shoulder clod, chuck",6900.0,2200.0,77.0,62.0,104.0,0.011,0.0,5.49,0.949,0.344,0.087,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00571,0.593,0.0,0.0,0.18,0.18,0.0004,5.0,0.073,3.23,28.0,0.019,249.0,401.0,0.0443,7.58,26660.0,1585.0,1686.0,2374.0,336.0,3913.0,1587.0,832.0,280.0,1186.0,2074.0,2203.0,679.0,1030.0,1243.0,1027.0,1041.0,171.0,831.0,1293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6940.0,2235.0,2373.0,376.0,77.0,0.0,1070.0,0.0,0.0,64650.00000000001
"Pork, raw, separable lean and fat, (includes cuts to be cured), and spareribs, shoulder, loin, composite of trimmed leg, fresh",15000.0,4900.0,69.0,57.0,34.7,0.003,0.0,4.73,0.899,0.255,0.622,0.00015,0.001,0.0,0.0,0.0,0.0,0,0.00067,0.504,0.3,0.000725,0.12,0.12,0.0,11.0,0.075,0.89,21.0,0.014,195.0,319.0,0.0285,2.27,18220.0,1073.0,1190.0,1723.0,218.0,2841.0,915.0,742.0,24.0,863.0,1498.0,1657.0,485.0,744.0,774.0,771.0,816.0,205.0,654.0,963.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14790.0,4918.0,6102.0,1726.0,69.0,0.0,880.0,0.0,0.0,65990.0
"Beef, grilled, cooked, all grades, trimmed to 0"" fat, separable lean and fat, medallion, shoulder tender, shoulder clod, chuck",7200.0,2800.0,78.0,59.0,107.9,0.008,0.0,5.187,0.856,0.267,0.078,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00516,0.596,0.0,0.0,0.17,0.17,0.0002,5.0,0.171,2.59,25.0,0.014,225.0,356.0,0.0387,5.24,26220.0,1594.0,1695.0,2388.0,338.0,3936.0,1596.0,837.0,275.0,1193.0,2086.0,2216.0,683.0,1036.0,1250.0,1033.0,1047.0,172.0,835.0,1301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7200.0,2833.0,2933.0,410.0,78.0,0.0,1020.0,0.0,0.0,65650.0
"Beef, roasted, cooked, all grades, trimmed to 0"" fat, separable lean and fat, America's Beef Roast, boneless, chuck eye roast",15000.0,6400.0,83.0,76.0,72.5,0.006,0.0,4.368,0.678,0.178,0.072,0.00055,0.007,0.0,0.0,0.0,0.0,0,0.0030099999999999,0.38,0.0,0.000125,0.11,0.11,0.0016,18.0,0.071,2.22,20.0,0.012,187.0,308.0,0.0252,8.48,24630.0,1405.0,1621.0,2209.0,259.0,3895.0,1123.0,798.0,168.0,1047.0,1981.0,2153.0,699.0,937.0,1012.0,946.0,1084.0,277.0,849.0,1113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15290.0,6354.0,7243.0,664.0,83.0,0.0,940.0,0.0,0.0,60300.0
"Lamb, broiled, cooked, trimmed to 1/8"" fat, separable lean and fat, boneless, sirloin chops, leg, fresh, imported, Australian",14000.0,6400.0,85.0,64.0,0.0,0.0,0.0,5.433,0.929,0.391,0.128,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030499999999999,0.43,0.0,0.0,0.0,0.0,0.0,14.0,0.162,2.34,25.0,0.015,224.0,336.0,0.0101,4.83,25750.0,1549.0,1528.0,2266.0,309.0,3737.0,1257.0,816.0,0.0,1244.0,2002.0,2274.0,659.0,1046.0,1079.0,956.0,1100.0,301.0,865.0,1388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13830.0,6414.0,5567.0,595.0,85.0,0.0,990.0,0.0,0.0,59950.0
"Beef, raw, Aust. marble score 4/5, separable lean only, boneless, small end rib steak/roast, rib, Wagyu, imported, Australian",17000.0,6500.0,72.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.89,0.0,0.0,0.0,0.0,0.0,0.0,20350.0,1176.0,1369.0,1874.0,217.0,3314.0,906.0,671.0,103.0,891.0,1684.0,1831.0,593.0,793.0,838.0,799.0,921.0,233.0,722.0,941.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16930.0,6536.0,8451.0,523.0,72.0,0.0,910.0,0.0,0.0,61920.0
"Beef, raw, Aust. marble score 9, separable lean and fat, boneless, tenderloin steak/roast, loin, Wagyu, imported, Australian",19000.0,7800.0,74.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5e-05,0.001,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.37,0.0,0.0,0.0,0.0,0.0,0.0,18500.0,1061.0,1234.0,1690.0,195.0,2989.0,817.0,605.0,93.0,804.0,1519.0,1651.0,535.0,715.0,755.0,721.0,831.0,210.0,651.0,849.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19110.0,7788.0,8926.0,746.0,74.0,0.0,910.0,0.0,0.0,60900.0
"Lamb, roasted, cooked, trimmed to 1/8"" fat, separable lean only, whole (shank and sirloin), leg, fresh, imported, Australian",8100.0,3300.0,89.0,72.0,0.0,0.0,0.0,5.725,0.99,0.42,0.135,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00319,0.46,0.0,0.0,0.0,0.0,0.0,9.0,0.158,2.15,25.0,0.014,214.0,326.0,0.0059,4.83,27310.0,1643.0,1621.0,2404.0,328.0,3964.0,1333.0,865.0,0.0,1320.0,2124.0,2412.0,699.0,1110.0,1145.0,1014.0,1167.0,319.0,918.0,1473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8100.0,3297.0,3304.0,380.0,89.0,0.0,1090.0,0.0,0.0,64540.00000000001
"Lamb, roasted, cooked, trimmed to 1/8"" fat, separable lean and fat, boneless, sirloin half, leg, fresh, imported, Australian",19000.0,9200.0,102.0,78.0,0.0,0.0,0.0,5.281,0.898,0.376,0.124,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00298,0.415,0.0,0.0,0.0,0.0,0.0,15.0,0.173,2.06,23.0,0.016,199.0,297.0,0.0117,4.24,24880.0,1497.0,1477.0,2189.0,299.0,3610.0,1214.0,788.0,0.0,1202.0,1935.0,2197.0,637.0,1011.0,1043.0,923.0,1063.0,291.0,836.0,1341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19380.0,9245.0,7658.0,771.0,102.0,0.0,960.0,0.0,0.0,56200.0
"Beef, grilled, cooked, choice, trimmed to 0"" fat, separable lean only, Denver Cut, boneless, under blade center steak, chuck",13000.0,5600.0,89.0,73.0,90.5,0.006,0.0,3.6,0.87,0.243,0.09,0.000125,0.001,0.0,0.0,0.0,0.0,0,0.0035,0.399,0.0,0.00015,0.09,0.09,0.0016,12.0,0.111,3.32,23.0,0.017,207.0,318.0,0.0322999999999999,9.85,26490.0,1531.0,1781.0,2439.0,282.0,4314.0,1180.0,874.0,134.0,1160.0,2192.0,2383.0,773.0,1033.0,1090.0,1041.0,1199.0,304.0,939.0,1225.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13420.0,5565.0,6607.0,777.0,89.0,0.0,990.0,0.0,0.0,58830.0
"Lamb, roasted, cooked, trimmed to 1/8"" fat, separable lean only, bone-in, frenched, roast, rack, fresh, imported, Australian",15000.0,6800.0,96.0,67.0,0.0,0.0,0.0,6.63,0.54,0.42,0.115,0.00035,0.004,0.0,0.0,0.0,0.0,0,0.0015,0.556,0.0,0.0,0.51,0.51,0.0,6.0,0.114,2.63,22.0,0.003,174.0,237.0,0.0165,2.98,28010.0,1594.0,1670.0,2299.0,286.0,3739.0,1478.0,732.0,0.0,1166.0,1999.0,2136.0,677.0,1041.0,1186.0,995.0,1144.0,291.0,875.0,1254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14640.0,6802.0,6124.0,1024.0,96.0,0.0,1020.0,0.0,0.0,57930.0
"Beef, raw, Aust. marble score 4/5, separable lean and fat, boneless, top loin steak/roast, loin, Wagyu, imported, Australian",24000.0,8900.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000325,0.004,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.69,0.0,0.0,0.0,0.0,0.0,0.0,17670.0,956.0,1113.0,1523.0,176.0,2695.0,737.0,546.0,84.0,724.0,1370.0,1489.0,483.0,645.0,681.0,650.0,749.0,190.0,587.0,765.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24200.0,8928.0,12179.0,642.0,63.0,0.0,800.0,0.0,0.0,57210.0
"Lamb, grilled, cooked, trimmed to 1/8"" fat, separable lean and fat, bone-in, frenched, rib chop, fresh, imported, Australian",21000.0,11000.0,91.0,79.0,0.0,0.0,0.0,7.825,0.625,0.336,0.136,0.000275,0.003,0.0,0.0,0.0,0.0,0,0.00133,0.536,0.0,0.0,0.31,0.31,0.0,11.0,0.119,2.24,24.0,0.005,199.0,292.0,0.0129,3.0,28480.0,1620.0,1698.0,2337.0,291.0,3801.0,1503.0,745.0,0.0,1186.0,2033.0,2172.0,688.0,1059.0,1206.0,1012.0,1163.0,296.0,890.0,1275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21200.0,10666.0,8434.0,1230.0,91.0,0.0,1050.0,0.0,0.0,49650.0
"Lamb, broiled, cooked, trimmed to 1/8"" fat, separable lean and fat, bone-in, center slice, leg, fresh, imported, Australian",12000.0,5300.0,85.0,65.0,0.0,0.0,0.0,5.527,0.949,0.4,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0031,0.44,0.0,0.0,0.0,0.0,0.0,14.0,0.165,2.38,25.0,0.015,228.0,342.0,0.0135,4.95,25540.0,1536.0,1516.0,2247.0,306.0,3706.0,1246.0,809.0,0.0,1234.0,1986.0,2255.0,654.0,1038.0,1071.0,948.0,1091.0,298.0,858.0,1377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11780.0,5320.0,4755.0,526.0,85.0,0.0,1030.0,0.0,0.0,61990.0
"Infant formula, with ARA and DHA, not reconstituted, liquid concentrate, with iron, LIPIL, LACTOFREE, ENFAMIL, MEAD JOHNSON",7100.0,3100.0,2.0,38.0,15.0,0.02,0.02,1.283,0.0,0.179,0.102,0.009425,0.113,0.0,0.0,0.0,0.0,0,0.00038,0.077,15.3,0.001925,1.7,1.7,0.0101999999999999,104.0,0.096,2.3,10.0,0.0,70.0,140.0,0.0036,1.28,2680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14420.0,0.0,13960.0,0.0,0.0,13960.0,0.0,0.0,0.0,7110.0,3059.0,2642.0,1411.0,2.0,0.0,640.0,0.0,0.0,75470.0
